ticket_id,bol_ts,terminal_code,sold_to_id,payer_id,bill_to_id,product_code,gallons_net,gallons_gross,temperature_f,status
BOL-2026-000925,2026-07-17 09:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5159.7,5217.3,84.8,delivered
BOL-2026-000926,2026-06-24 18:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5596.8,5690.0,97.0,delivered
BOL-2026-000927,2026-07-17 07:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6821.6,6916.8,91.0,delivered
BOL-2026-000928,2026-06-09 07:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6636.6,6806.0,97.0,delivered
BOL-2026-000929,2026-07-18 21:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3862.8,3888.0,74.5,delivered
BOL-2026-000930,2026-06-18 19:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4928.6,4980.0,75.1,delivered
BOL-2026-000931,2026-06-02 18:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4523.4,4564.5,80.2,delivered
BOL-2026-000932,2026-06-08 10:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3430.2,3463.2,81.4,delivered
BOL-2026-000933,2026-06-13 15:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4871.7,4919.3,81.7,delivered
BOL-2026-000934,2026-06-24 17:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5865.6,5917.6,79.7,delivered
BOL-2026-000935,2026-07-05 08:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4954.0,5011.1,85.6,delivered
BOL-2026-000936,2026-06-17 05:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3487.2,3537.9,92.3,delivered
BOL-2026-000937,2026-06-10 18:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3976.6,4043.2,97.2,delivered
BOL-2026-000938,2026-07-31 12:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5664.7,5723.3,75.0,delivered
BOL-2026-000939,2026-07-29 14:50:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4311.9,4371.4,80.0,delivered
BOL-2026-000940,2026-07-31 11:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3774.8,3844.6,86.8,delivered
BOL-2026-000941,2026-06-07 08:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7215.7,7277.7,79.1,delivered
BOL-2026-000942,2026-07-21 15:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5173.0,5219.3,79.9,delivered
BOL-2026-000943,2026-06-25 19:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3641.9,3701.1,96.1,delivered
BOL-2026-000944,2026-06-01 05:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6343.2,6416.6,85.7,delivered
BOL-2026-000945,2026-06-06 07:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6223.7,6308.0,90.1,delivered
BOL-2026-000946,2026-07-22 16:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6345.7,6386.2,74.2,delivered
BOL-2026-000947,2026-07-28 19:00:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6266.7,6354.1,91.0,delivered
BOL-2026-000948,2026-07-22 14:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7643.0,7694.2,74.9,delivered
BOL-2026-000949,2026-07-16 11:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4901.2,4978.2,94.9,delivered
BOL-2026-000950,2026-07-05 11:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5894.3,5942.6,78.2,delivered
BOL-2026-000951,2026-07-18 09:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7228.8,7385.9,91.5,delivered
BOL-2026-000952,2026-07-23 05:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6267.3,6366.6,95.2,quality_hold
BOL-2026-000953,2026-07-01 06:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4315.4,4374.2,90.3,delivered
BOL-2026-000954,2026-06-26 06:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5016.3,5072.3,84.8,quality_hold
BOL-2026-000955,2026-06-14 07:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4083.0,4168.9,90.5,delivered
BOL-2026-000956,2026-07-27 11:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6001.4,6041.1,74.7,delivered
BOL-2026-000957,2026-06-02 15:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7602.3,7718.6,94.0,delivered
BOL-2026-000958,2026-07-06 12:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6667.7,6754.7,89.0,delivered
BOL-2026-000959,2026-06-07 06:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6328.1,6421.5,92.8,delivered
BOL-2026-000960,2026-07-21 06:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3488.8,3512.8,75.3,delivered
BOL-2026-000961,2026-07-24 17:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7150.0,7255.9,92.9,delivered
BOL-2026-000962,2026-07-02 19:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4630.2,4746.8,96.5,delivered
BOL-2026-000963,2026-07-02 15:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5856.8,5897.9,75.6,delivered
BOL-2026-000964,2026-06-14 09:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5310.7,5379.8,88.9,delivered
BOL-2026-000965,2026-06-10 06:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5463.0,5535.8,89.6,delivered
BOL-2026-000966,2026-07-09 09:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4397.1,4470.9,97.3,delivered
BOL-2026-000967,2026-07-13 09:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5685.4,5724.5,75.3,delivered
BOL-2026-000968,2026-07-30 11:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6335.0,6442.2,97.6,delivered
BOL-2026-000969,2026-06-24 15:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3503.3,3558.5,95.0,delivered
BOL-2026-000970,2026-07-05 05:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5994.8,6047.9,79.7,delivered
BOL-2026-000971,2026-07-29 15:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6965.2,7009.7,74.2,quality_hold
BOL-2026-000972,2026-06-26 08:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5811.3,5896.0,92.4,quality_hold
BOL-2026-000973,2026-06-03 11:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6450.4,6514.8,82.2,delivered
BOL-2026-000974,2026-06-13 05:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3100.8,3165.6,90.3,delivered
BOL-2026-000975,2026-07-20 08:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4152.7,4248.4,93.4,delivered
BOL-2026-000976,2026-07-28 18:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7435.9,7546.7,93.1,delivered
BOL-2026-000977,2026-06-28 16:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4173.8,4202.2,75.1,delivered
BOL-2026-000978,2026-06-14 14:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6818.9,6926.0,94.9,delivered
BOL-2026-000979,2026-07-30 20:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6796.8,6884.9,88.8,delivered
BOL-2026-000980,2026-06-28 21:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4544.8,4591.8,83.0,delivered
BOL-2026-000981,2026-07-16 20:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7421.7,7515.2,88.0,quality_hold
BOL-2026-000982,2026-06-16 11:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4468.8,4577.6,95.3,delivered
BOL-2026-000983,2026-07-28 16:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3403.3,3441.1,84.7,delivered
BOL-2026-000984,2026-07-09 19:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5244.2,5300.4,83.8,delivered
BOL-2026-000985,2026-06-23 17:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6097.7,6159.7,82.6,delivered
BOL-2026-000986,2026-07-23 21:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7447.7,7502.7,76.4,delivered
BOL-2026-000987,2026-06-03 11:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4453.0,4520.3,93.6,delivered
BOL-2026-000988,2026-06-20 09:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3041.0,3070.0,81.2,delivered
BOL-2026-000989,2026-07-20 17:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3057.1,3119.7,89.7,delivered
BOL-2026-000990,2026-07-29 17:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5277.3,5340.0,86.4,delivered
BOL-2026-000991,2026-07-19 19:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3901.7,3958.8,92.5,delivered
BOL-2026-000992,2026-06-16 19:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7194.0,7263.0,81.3,delivered
BOL-2026-000993,2026-07-05 16:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6612.6,6708.7,92.3,delivered
BOL-2026-000994,2026-06-22 05:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3737.7,3799.8,96.9,delivered
BOL-2026-000995,2026-07-12 17:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5565.6,5611.9,78.5,delivered
BOL-2026-000996,2026-07-09 19:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3500.7,3566.6,87.3,quality_hold
BOL-2026-000997,2026-07-15 20:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7622.4,7693.7,80.8,delivered
BOL-2026-000998,2026-07-13 07:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3824.8,3884.4,94.6,delivered
BOL-2026-000999,2026-06-12 08:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3330.1,3385.4,96.9,delivered
BOL-2026-001000,2026-06-10 11:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5278.9,5346.6,88.5,delivered
BOL-2026-001001,2026-07-10 21:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3035.7,3059.5,77.4,delivered
BOL-2026-001002,2026-06-29 12:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5356.6,5417.1,85.1,quality_hold
BOL-2026-001003,2026-06-07 19:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4427.8,4485.0,88.7,delivered
BOL-2026-001004,2026-06-13 12:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5197.6,5326.3,95.9,delivered
BOL-2026-001005,2026-07-09 17:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7178.6,7280.6,80.6,delivered
BOL-2026-001006,2026-06-21 07:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7361.9,7441.1,83.9,delivered
BOL-2026-001007,2026-06-09 16:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6741.7,6813.9,83.8,delivered
BOL-2026-001008,2026-06-15 06:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6243.0,6313.5,85.1,delivered
BOL-2026-001009,2026-06-29 11:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6403.7,6453.6,77.3,delivered
BOL-2026-001010,2026-07-03 19:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6425.2,6496.0,84.5,delivered
BOL-2026-001011,2026-06-21 10:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3850.7,3895.9,77.0,delivered
BOL-2026-001012,2026-06-13 05:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3854.1,3908.0,91.1,delivered
BOL-2026-001013,2026-07-07 19:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5509.8,5583.9,89.9,delivered
BOL-2026-001014,2026-06-08 14:35:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6682.1,6791.3,96.3,delivered
BOL-2026-001015,2026-06-18 07:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4618.2,4656.9,78.6,delivered
BOL-2026-001016,2026-06-16 08:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4995.3,5032.6,76.6,delivered
BOL-2026-001017,2026-07-08 11:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7506.8,7563.9,76.9,delivered
BOL-2026-001018,2026-06-26 10:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4868.1,4922.9,85.0,delivered
BOL-2026-001019,2026-07-22 16:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4447.4,4504.2,88.4,delivered
BOL-2026-001020,2026-06-08 10:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7710.8,7874.1,90.7,delivered
BOL-2026-001021,2026-07-30 09:25:00,HSC,GCA,GCA,GCA,JETA,8251.1,8408.9,97.5,delivered
BOL-2026-001022,2026-06-05 05:45:00,HSC,GCA,GCA,GCA,JETA,6697.0,6805.6,91.8,delivered
BOL-2026-001023,2026-07-16 05:15:00,HSC,GCA,GCA,GCA,JETA,3291.7,3324.8,79.7,delivered
BOL-2026-001024,2026-06-18 07:00:00,HSC,GCA,GCA,GCA,JETA,3977.7,4024.4,83.0,delivered
BOL-2026-001025,2026-06-18 19:55:00,HSC,GCA,GCA,GCA,JETA,4994.3,5078.1,92.9,quality_hold
BOL-2026-001026,2026-07-20 18:50:00,HSC,GCA,GCA,GCA,JETA,4215.3,4283.2,91.6,delivered
BOL-2026-001027,2026-06-15 06:50:00,HSC,GCA,GCA,GCA,JETA,8327.2,8409.2,79.3,delivered
BOL-2026-001028,2026-07-06 10:35:00,HSC,GCA,GCA,GCA,JETA,6526.5,6649.3,96.9,quality_hold
BOL-2026-001029,2026-07-31 11:10:00,HSC,GCA,GCA,GCA,JETA,9514.7,9691.3,96.4,delivered
BOL-2026-001030,2026-06-06 19:20:00,HSC,GCA,GCA,GCA,JETA,5931.3,6017.5,88.5,delivered
BOL-2026-001031,2026-07-09 11:20:00,HSC,GCA,GCA,GCA,JETA,10568.9,10690.7,82.6,delivered
BOL-2026-001032,2026-07-03 18:40:00,HSC,GCA,GCA,GCA,JETA,3571.7,3638.9,96.9,delivered
BOL-2026-001033,2026-07-19 18:05:00,HSC,GCA,GCA,GCA,JETA,7437.6,7504.7,77.7,delivered
BOL-2026-001034,2026-06-19 19:20:00,HSC,GCA,GCA,GCA,JETA,7533.0,7593.3,75.7,delivered
BOL-2026-001035,2026-07-03 09:15:00,HSC,GCA,GCA,GCA,JETA,8627.2,8728.4,83.0,delivered
BOL-2026-001036,2026-06-30 17:55:00,HSC,GCA,GCA,GCA,JETA,7841.2,7953.6,88.1,delivered
BOL-2026-001037,2026-06-03 08:30:00,HSC,GCA,GCA,GCA,JETA,8914.0,9082.2,97.0,delivered
BOL-2026-001038,2026-07-18 16:40:00,HSC,GCA,GCA,GCA,JETA,5440.0,5482.7,75.4,delivered
BOL-2026-001039,2026-07-01 12:15:00,HSC,GCA,GCA,GCA,JETA,5380.4,5465.5,91.0,quality_hold
BOL-2026-001040,2026-07-14 09:20:00,HSC,GCA,GCA,GCA,JETA,3496.8,3532.3,79.9,delivered
BOL-2026-001041,2026-07-14 10:00:00,HSC,GCA,GCA,GCA,JETA,8462.2,8562.3,83.2,delivered
BOL-2026-001042,2026-07-30 07:40:00,HSC,GCA,GCA,GCA,JETA,3659.2,3704.4,84.2,delivered
BOL-2026-001043,2026-07-05 17:45:00,HSC,GCA,GCA,GCA,JETA,9912.3,10071.5,91.5,quality_hold
BOL-2026-001044,2026-07-12 16:10:00,HSC,GCA,GCA,GCA,JETA,8785.0,8923.0,90.8,quality_hold
BOL-2026-001045,2026-06-13 20:00:00,HSC,GCA,GCA,GCA,JETA,5877.0,5948.9,84.0,delivered
BOL-2026-001046,2026-07-01 10:25:00,HSC,GCA,GCA,GCA,JETA,6480.9,6567.2,86.1,delivered
BOL-2026-001047,2026-07-08 11:10:00,HSC,GCA,GCA,GCA,JETA,9320.8,9409.2,78.6,delivered
BOL-2026-001048,2026-07-25 19:50:00,HSC,GCA,GCA,GCA,JETA,7800.6,7863.9,75.9,quality_hold
BOL-2026-001049,2026-06-09 07:25:00,HSC,GCA,GCA,GCA,JETA,6469.7,6576.3,92.3,quality_hold
BOL-2026-001050,2026-06-20 05:50:00,HSC,GCA,GCA,GCA,JETA,3052.2,3093.5,86.5,quality_hold
BOL-2026-001051,2026-07-10 13:35:00,HSC,GCA,GCA,GCA,JETA,5979.2,6049.0,82.9,delivered
BOL-2026-001052,2026-07-31 12:25:00,HSC,GCA,GCA,GCA,JETA,2703.7,2734.7,82.5,delivered
BOL-2026-001053,2026-06-08 19:55:00,HSC,GCA,GCA,GCA,JETA,10340.3,10417.3,74.6,delivered
BOL-2026-001054,2026-07-07 12:25:00,HSC,GCA,GCA,GCA,JETA,9854.7,9987.4,86.4,delivered
BOL-2026-001055,2026-06-01 15:00:00,HSC,GCA,GCA,GCA,JETA,10732.5,10906.0,91.7,delivered
BOL-2026-001056,2026-06-17 20:30:00,HSC,GCA,GCA,GCA,JETA,5265.3,5363.3,96.5,delivered
BOL-2026-001057,2026-07-04 08:55:00,HSC,GCA,GCA,GCA,JETA,8465.1,8615.8,94.9,delivered
BOL-2026-001058,2026-07-20 21:00:00,HSC,GCA,GCA,GCA,JETA,4851.9,4926.6,90.2,delivered
BOL-2026-001059,2026-07-25 10:35:00,HSC,GCA,GCA,GCA,JETA,6957.9,7028.2,79.8,delivered
BOL-2026-001060,2026-07-29 07:05:00,HSC,GCA,GCA,GCA,JETA,3610.1,3676.9,96.3,delivered
BOL-2026-001061,2026-07-19 12:55:00,HSC,GCA,GCA,GCA,JETA,10098.1,10185.7,77.0,delivered
BOL-2026-001062,2026-07-07 20:05:00,HSC,GCA,GCA,GCA,JETA,4169.5,4228.6,87.8,delivered
BOL-2026-001063,2026-06-05 15:30:00,HSC,GCA,GCA,GCA,JETA,8580.2,8710.2,89.7,delivered
BOL-2026-001064,2026-07-30 18:15:00,HSC,GCA,GCA,GCA,JETA,2971.6,2996.0,76.1,delivered
BOL-2026-001065,2026-07-28 08:45:00,HSC,GCA,GCA,GCA,JETA,10595.8,10746.0,87.8,quality_hold
BOL-2026-001066,2026-06-05 11:30:00,HSC,GCA,GCA,GCA,JETA,5412.2,5495.8,90.3,delivered
BOL-2026-001067,2026-07-06 12:05:00,HSC,GCA,GCA,GCA,JETA,6253.3,6309.1,77.5,delivered
BOL-2026-001068,2026-07-23 20:50:00,HSC,GCA,GCA,GCA,JETA,3483.7,3537.0,90.0,delivered
BOL-2026-001069,2026-07-16 15:20:00,HSC,GCA,GCA,GCA,JETA,4606.4,4687.0,94.3,delivered
BOL-2026-001070,2026-07-12 11:35:00,HSC,GCA,GCA,GCA,JETA,2717.6,2763.9,93.4,delivered
BOL-2026-001071,2026-07-16 12:55:00,HSC,GCA,GCA,GCA,JETA,9029.1,9188.4,94.6,delivered
BOL-2026-001072,2026-06-22 10:00:00,HSC,GCA,GCA,GCA,JETA,8165.5,8322.9,97.8,delivered
BOL-2026-001073,2026-06-29 21:55:00,HSC,GCA,GCA,GCA,JETA,3916.8,3985.9,94.6,delivered
BOL-2026-001074,2026-06-10 06:55:00,HSC,GCA,GCA,GCA,JETA,7279.0,7370.3,84.6,delivered
BOL-2026-001075,2026-07-26 11:15:00,HSC,GCA,GCA,GCA,JETA,7930.9,8022.7,82.7,delivered
BOL-2026-001076,2026-06-08 09:30:00,HSC,GCA,GCA,GCA,JETA,9606.6,9784.0,96.2,delivered
BOL-2026-001077,2026-07-30 10:00:00,HSC,GCA,GCA,GCA,JETA,5178.7,5243.1,84.4,delivered
BOL-2026-001078,2026-07-17 12:00:00,HSC,GCA,GCA,GCA,JETA,4863.7,4933.9,88.3,delivered
BOL-2026-001079,2026-07-18 07:35:00,HSC,GCA,GCA,GCA,JETA,4621.9,4691.9,89.7,delivered
BOL-2026-001080,2026-06-09 07:05:00,HSC,GCA,GCA,GCA,JETA,6685.8,6735.6,74.6,delivered
BOL-2026-001081,2026-07-09 13:55:00,HSC,GCA,GCA,GCA,JETA,3793.7,3843.2,85.6,delivered
BOL-2026-001082,2026-07-01 09:05:00,HSC,GCA,GCA,GCA,JETA,9787.5,9921.8,86.9,delivered
BOL-2026-001083,2026-07-16 17:40:00,HSC,GCA,GCA,GCA,JETA,6864.8,6919.1,75.5,delivered
BOL-2026-001084,2026-07-07 08:15:00,HSC,GCA,GCA,GCA,JETA,3789.8,3844.7,88.4,delivered
BOL-2026-001085,2026-07-08 15:05:00,HSC,GCA,GCA,GCA,JETA,7943.2,8008.4,76.1,delivered
BOL-2026-001086,2026-07-18 07:05:00,HSC,GCA,GCA,GCA,JETA,6991.0,7077.3,84.2,delivered
BOL-2026-001087,2026-06-01 14:00:00,HSC,GCA,GCA,GCA,JETA,9088.7,9226.8,89.8,delivered
BOL-2026-001088,2026-07-09 15:40:00,HSC,GCA,GCA,GCA,JETA,7534.3,7635.4,86.3,delivered
BOL-2026-001089,2026-07-14 06:15:00,HSC,GCA,GCA,GCA,JETA,9733.5,9828.8,79.2,delivered
BOL-2026-001090,2026-07-08 16:20:00,HSC,GCA,GCA,GCA,JETA,2854.4,2883.7,80.1,delivered
BOL-2026-001091,2026-07-26 17:35:00,HSC,GCA,GCA,GCA,JETA,5943.0,6036.0,90.7,delivered
BOL-2026-001092,2026-06-06 13:50:00,HSC,GCA,GCA,GCA,JETA,5474.9,5558.1,89.8,delivered
BOL-2026-001093,2026-07-10 18:10:00,HSC,GCA,GCA,GCA,JETA,5534.7,5639.4,97.1,delivered
BOL-2026-001094,2026-06-20 08:50:00,HSC,GCA,GCA,GCA,JETA,7833.6,7924.3,82.7,delivered
BOL-2026-001095,2026-06-20 12:20:00,HSC,GCA,GCA,GCA,JETA,10725.2,10851.6,83.1,delivered
BOL-2026-001096,2026-07-28 10:40:00,HSC,GCA,GCA,GCA,JETA,9427.8,9551.9,85.8,delivered
BOL-2026-001097,2026-07-16 14:40:00,HSC,GCA,GCA,GCA,JETA,2622.1,2651.0,81.6,delivered
BOL-2026-001098,2026-06-13 17:35:00,HSC,GCA,GCA,GCA,JETA,8242.6,8373.3,91.1,delivered
BOL-2026-001099,2026-06-11 13:00:00,HSC,GCA,GCA,GCA,JETA,5457.3,5548.3,92.7,delivered
BOL-2026-001100,2026-07-01 19:10:00,HSC,GCA,GCA,GCA,JETA,6324.3,6391.7,80.9,delivered
BOL-2026-001101,2026-07-06 12:20:00,HSC,GCA,GCA,GCA,JETA,4889.8,4970.8,92.5,delivered
BOL-2026-001102,2026-07-12 07:55:00,HSC,GCA,GCA,GCA,JETA,7262.8,7322.1,76.0,delivered
BOL-2026-001103,2026-07-28 05:30:00,HSC,GCA,GCA,GCA,JETA,3400.6,3445.5,85.9,delivered
BOL-2026-001104,2026-07-14 08:30:00,HSC,GCA,GCA,GCA,JETA,9516.3,9585.2,74.2,delivered
BOL-2026-001105,2026-07-07 16:15:00,HSC,GCA,GCA,GCA,JETA,10300.0,10499.6,98.0,delivered
BOL-2026-001106,2026-07-15 06:45:00,HSC,GCA,GCA,GCA,JETA,10385.6,10556.7,92.3,delivered
BOL-2026-001107,2026-06-13 16:10:00,HSC,GCA,GCA,GCA,JETA,5920.0,5989.7,83.1,delivered
BOL-2026-001108,2026-06-09 12:40:00,HSC,GCA,GCA,GCA,JETA,4752.6,4814.6,85.6,delivered
BOL-2026-001109,2026-06-01 17:15:00,HSC,GCA,GCA,GCA,JETA,10640.4,10783.7,86.4,delivered
BOL-2026-001110,2026-07-28 20:00:00,HSC,GCA,GCA,GCA,JETA,5091.3,5149.7,82.5,quality_hold
BOL-2026-001111,2026-07-26 10:30:00,HSC,GCA,GCA,GCA,JETA,6530.0,6583.3,76.0,delivered
BOL-2026-001112,2026-06-12 08:35:00,HSC,GCA,GCA,GCA,JETA,4401.2,4458.0,85.3,delivered
BOL-2026-001113,2026-06-27 10:40:00,HSC,GCA,GCA,GCA,JETA,6059.4,6164.8,94.1,delivered
BOL-2026-001114,2026-06-26 18:00:00,HSC,GCA,GCA,GCA,JETA,3946.5,3983.7,78.5,quality_hold
BOL-2026-001115,2026-06-29 15:00:00,HSC,GCA,GCA,GCA,JETA,6417.8,6516.0,90.0,delivered
BOL-2026-001116,2026-07-01 20:50:00,HSC,GCA,GCA,GCA,JETA,8926.7,9087.0,95.2,delivered
BOL-2026-001117,2026-07-27 17:10:00,HSC,GCA,GCA,GCA,JETA,2386.1,2407.6,77.7,delivered
BOL-2026-001118,2026-07-19 12:00:00,HSC,GCA,GCA,GCA,JETA,10792.7,10967.2,91.7,delivered
BOL-2026-001119,2026-06-21 20:05:00,HSC,GCA,GCA,GCA,JETA,3542.0,3589.5,86.3,delivered
BOL-2026-001120,2026-07-19 13:55:00,HSC,GCA,GCA,GCA,JETA,3946.0,4008.4,91.0,delivered
BOL-2026-001121,2026-07-16 21:45:00,HSC,GCA,GCA,GCA,JETA,7402.5,7512.7,89.2,delivered
BOL-2026-001122,2026-06-10 06:20:00,HSC,GCA,GCA,GCA,JETA,5951.5,6038.9,88.8,delivered
BOL-2026-001123,2026-06-04 18:40:00,HSC,GCA,GCA,GCA,JETA,4236.6,4284.4,82.1,delivered
BOL-2026-001124,2026-07-05 06:20:00,HSC,GCA,GCA,GCA,JETA,10498.4,10664.9,91.1,delivered
BOL-2026-001125,2026-07-26 10:00:00,HSC,GCA,GCA,GCA,JETA,5030.4,5083.8,80.8,delivered
BOL-2026-001126,2026-07-11 18:10:00,HSC,GCA,GCA,GCA,JETA,5141.7,5185.5,76.7,delivered
BOL-2026-001127,2026-07-15 09:25:00,HSC,GCA,GCA,GCA,JETA,8737.8,8863.0,88.1,delivered
BOL-2026-001128,2026-06-18 13:15:00,HSC,GCA,GCA,GCA,JETA,3136.0,3182.5,89.1,delivered
BOL-2026-001129,2026-06-03 11:15:00,HSC,GCA,GCA,GCA,JETA,2858.9,2898.4,87.1,delivered
